,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed
173,16,1.0,531,0.14953420002711937,"[22, 15, 31, 34, 14, 18, 0, 3, 24, 13, 24, 14, 8, 31, 30, 1, 28, 2, 37, 39, 20, 8, 27, 6, 35, 39, 21, 38, 14, 12, 25, 19, 23, 9, 16, 17, 16, 10, 4, 32]",30,0.75,1024,5
174,32,0.0,749,0.20481570000993088,"[22, 15, 0, 11, 14, 18, 0, 12, 24, 13, 2, 29, 35, 31, 15, 1, 28, 2, 37, 39, 20, 17, 30, 8, 35, 5, 21, 38, 14, 12, 25, 19, 23, 9, 15, 17, 16, 10, 4, 32]",30,0.75,1024,5
175,64,0.0,749,0.20481570000993088,"[22, 15, 0, 11, 14, 18, 0, 12, 24, 13, 2, 29, 35, 31, 15, 1, 28, 2, 37, 39, 20, 17, 30, 8, 35, 5, 21, 38, 14, 12, 25, 19, 23, 9, 15, 17, 16, 10, 4, 32]",30,0.75,1024,5
176,128,0.0,749,0.20481570000993088,"[22, 15, 0, 11, 14, 18, 0, 12, 24, 13, 2, 29, 35, 31, 15, 1, 28, 2, 37, 39, 20, 17, 30, 8, 35, 5, 21, 38, 14, 12, 25, 19, 23, 9, 15, 17, 16, 10, 4, 32]",30,0.75,1024,5
177,256,0.0,749,0.20481570000993088,"[22, 15, 0, 11, 14, 18, 0, 12, 24, 13, 2, 29, 35, 31, 15, 1, 28, 2, 37, 39, 20, 17, 30, 8, 35, 5, 21, 38, 14, 12, 25, 19, 23, 9, 15, 17, 16, 10, 4, 32]",30,0.75,1024,5
178,512,0.0,749,0.20481570000993088,"[22, 15, 0, 11, 14, 18, 0, 12, 24, 13, 2, 29, 35, 31, 15, 1, 28, 2, 37, 39, 20, 17, 30, 8, 35, 5, 21, 38, 14, 12, 25, 19, 23, 9, 15, 17, 16, 10, 4, 32]",30,0.75,1024,5
179,1024,0.0,749,0.20481570000993088,"[22, 15, 0, 11, 14, 18, 0, 12, 24, 13, 2, 29, 35, 31, 15, 1, 28, 2, 37, 39, 20, 17, 30, 8, 35, 5, 21, 38, 14, 12, 25, 19, 23, 9, 15, 17, 16, 10, 4, 32]",30,0.75,1024,5
180,0,19.0,50,0.011511000047903508,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",50,0.05,1024,5
181,1,5.0,102,0.027479700045660138,"[32, 33, 9, 30, 11, 28, 1, 21, 10, 33, 10, 38, 7, 4, 23, 9, 7, 28, 13, 36, 3, 0, 17, 6, 26, 18, 17, 23, 31, 39, 36, 24, 18, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
182,2,5.0,153,0.043217800033744425,"[32, 33, 9, 30, 11, 28, 1, 21, 10, 33, 10, 38, 7, 4, 23, 9, 7, 28, 13, 36, 3, 0, 17, 6, 26, 18, 17, 23, 31, 39, 36, 24, 18, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
183,4,5.0,255,0.07471050001913682,"[32, 33, 9, 30, 11, 28, 1, 21, 10, 33, 10, 38, 7, 4, 23, 9, 7, 28, 13, 36, 3, 0, 17, 6, 26, 18, 17, 23, 31, 39, 36, 24, 18, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
184,8,2.0,462,0.12877070001559332,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 10, 38, 7, 4, 23, 9, 14, 28, 37, 36, 3, 0, 17, 9, 6, 18, 20, 23, 31, 39, 31, 24, 18, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
185,16,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
186,32,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
187,64,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
188,128,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
189,256,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
190,512,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
191,1024,0.0,821,0.21666180004831403,"[32, 33, 27, 30, 11, 28, 1, 20, 10, 5, 35, 38, 7, 4, 23, 9, 14, 28, 13, 22, 3, 0, 17, 6, 26, 18, 20, 23, 31, 39, 31, 24, 37, 15, 23, 19, 16, 19, 8, 12]",50,0.05,1024,5
192,0,19.0,50,0.011306400003377348,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",50,0.1,1024,5
193,1,4.0,102,0.02733089996036142,"[32, 25, 14, 33, 18, 0, 29, 39, 24, 37, 15, 5, 34, 7, 27, 12, 16, 6, 3, 31, 17, 3, 37, 26, 39, 19, 32, 22, 38, 20, 28, 20, 38, 23, 34, 12, 1, 26, 1, 21]",50,0.1,1024,5
194,2,4.0,153,0.042568599979858845,"[32, 25, 14, 33, 18, 0, 29, 39, 24, 37, 15, 5, 34, 7, 27, 12, 16, 6, 3, 31, 17, 3, 37, 26, 39, 19, 32, 22, 38, 20, 28, 20, 38, 23, 34, 12, 1, 26, 1, 21]",50,0.1,1024,5
195,4,4.0,255,0.07443709997460246,"[32, 25, 14, 33, 18, 0, 29, 39, 24, 37, 15, 5, 34, 7, 27, 12, 16, 6, 3, 31, 17, 3, 37, 26, 39, 19, 32, 22, 38, 20, 28, 20, 38, 23, 34, 12, 1, 26, 1, 21]",50,0.1,1024,5
196,8,4.0,459,0.12726409995229915,"[32, 25, 14, 33, 18, 0, 29, 39, 24, 37, 15, 5, 34, 7, 27, 12, 16, 6, 3, 31, 17, 3, 37, 26, 39, 19, 32, 22, 38, 20, 28, 20, 38, 23, 34, 12, 1, 26, 1, 21]",50,0.1,1024,5
197,16,1.0,869,0.225464099959936,"[23, 37, 27, 17, 34, 31, 34, 5, 3, 22, 5, 24, 30, 25, 26, 33, 36, 21, 6, 35, 20, 7, 32, 35, 13, 38, 19, 16, 27, 39, 29, 36, 12, 6, 0, 8, 2, 19, 20, 4]",50,0.1,1024,5
198,32,0.0,1125,0.28771629999391735,"[32, 37, 27, 14, 34, 31, 34, 5, 3, 22, 5, 27, 30, 11, 26, 0, 36, 15, 4, 29, 20, 7, 23, 18, 13, 38, 19, 16, 1, 39, 28, 36, 12, 6, 27, 8, 2, 19, 20, 12]",50,0.1,1024,5
199,64,0.0,1125,0.28771629999391735,"[32, 37, 27, 14, 34, 31, 34, 5, 3, 22, 5, 27, 30, 11, 26, 0, 36, 15, 4, 29, 20, 7, 23, 18, 13, 38, 19, 16, 1, 39, 28, 36, 12, 6, 27, 8, 2, 19, 20, 12]",50,0.1,1024,5
200,128,0.0,1125,0.28771629999391735,"[32, 37, 27, 14, 34, 31, 34, 5, 3, 22, 5, 27, 30, 11, 26, 0, 36, 15, 4, 29, 20, 7, 23, 18, 13, 38, 19, 16, 1, 39, 28, 36, 12, 6, 27, 8, 2, 19, 20, 12]",50,0.1,1024,5
201,256,0.0,1125,0.28771629999391735,"[32, 37, 27, 14, 34, 31, 34, 5, 3, 22, 5, 27, 30, 11, 26, 0, 36, 15, 4, 29, 20, 7, 23, 18, 13, 38, 19, 16, 1, 39, 28, 36, 12, 6, 27, 8, 2, 19, 20, 12]",50,0.1,1024,5
202,512,0.0,1125,0.28771629999391735,"[32, 37, 27, 14, 34, 31, 34, 5, 3, 22, 5, 27, 30, 11, 26, 0, 36, 15, 4, 29, 20, 7, 23, 18, 13, 38, 19, 16, 1, 39, 28, 36, 12, 6, 27, 8, 2, 19, 20, 12]",50,0.1,1024,5
203,1024,0.0,1125,0.28771629999391735,"[32, 37, 27, 14, 34, 31, 34, 5, 3, 22, 5, 27, 30, 11, 26, 0, 36, 15, 4, 29, 20, 7, 23, 18, 13, 38, 19, 16, 1, 39, 28, 36, 12, 6, 27, 8, 2, 19, 20, 12]",50,0.1,1024,5
204,0,19.0,50,0.011759300017729402,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",50,0.2,1024,5
205,1,7.0,102,0.031387099996209145,"[0, 20, 0, 36, 30, 6, 35, 3, 39, 11, 24, 12, 8, 30, 23, 14, 18, 2, 34, 34, 20, 39, 33, 17, 30, 6, 37, 7, 13, 26, 11, 5, 15, 1, 7, 12, 25, 27, 15, 31]",50,0.2,1024,5
206,2,7.0,153,0.04991240001982078,"[0, 20, 0, 36, 30, 6, 35, 3, 39, 11, 24, 12, 8, 30, 23, 14, 18, 2, 34, 34, 20, 39, 33, 17, 30, 6, 37, 7, 13, 26, 11, 5, 15, 1, 7, 12, 25, 27, 15, 31]",50,0.2,1024,5
207,4,4.0,256,0.0803343000006862,"[32, 4, 0, 36, 11, 31, 28, 5, 35, 6, 24, 12, 8, 30, 23, 0, 12, 2, 34, 34, 3, 39, 23, 17, 24, 6, 20, 23, 13, 16, 22, 5, 15, 37, 7, 12, 25, 11, 15, 31]",50,0.2,1024,5
208,8,4.0,460,0.13121379999211058,"[32, 4, 0, 36, 11, 31, 28, 5, 35, 6, 24, 12, 8, 30, 23, 0, 12, 2, 34, 34, 3, 39, 23, 17, 24, 6, 20, 23, 13, 16, 22, 5, 15, 37, 7, 12, 25, 11, 15, 31]",50,0.2,1024,5
209,16,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
210,32,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
211,64,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
212,128,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
213,256,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
214,512,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
215,1024,0.0,871,0.232339599984698,"[25, 33, 0, 29, 11, 31, 28, 5, 35, 5, 18, 12, 34, 30, 23, 0, 26, 21, 14, 2, 3, 7, 33, 17, 10, 6, 35, 22, 1, 39, 22, 39, 15, 27, 27, 12, 36, 19, 15, 31]",50,0.2,1024,5
216,0,19.0,50,0.011504800000693649,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",50,0.5,1024,5
217,1,6.0,102,0.027712899958714843,"[32, 4, 0, 3, 11, 28, 35, 3, 33, 6, 1, 7, 8, 31, 23, 9, 21, 28, 13, 22, 3, 20, 33, 38, 24, 18, 20, 23, 37, 26, 2, 24, 25, 15, 23, 12, 16, 11, 8, 17]",50,0.5,1024,5
218,2,6.0,153,0.043592499976512045,"[32, 4, 0, 3, 11, 28, 35, 3, 33, 6, 1, 7, 8, 31, 23, 9, 21, 28, 13, 22, 3, 20, 33, 38, 24, 18, 20, 23, 37, 26, 2, 24, 25, 15, 23, 12, 16, 11, 8, 17]",50,0.5,1024,5
219,4,4.0,256,0.07818209996912628,"[22, 15, 20, 3, 0, 31, 22, 12, 36, 7, 24, 14, 30, 15, 30, 12, 26, 23, 1, 2, 25, 32, 27, 35, 8, 13, 12, 11, 9, 10, 5, 10, 29, 9, 13, 18, 16, 26, 21, 3]",50,0.5,1024,5
220,8,4.0,460,0.13078859995584935,"[22, 15, 20, 3, 0, 31, 22, 12, 36, 7, 24, 14, 30, 15, 30, 12, 26, 23, 1, 2, 25, 32, 27, 35, 8, 13, 12, 11, 9, 10, 5, 10, 29, 9, 13, 18, 16, 26, 21, 3]",50,0.5,1024,5
221,16,2.0,869,0.2316677999915555,"[32, 5, 19, 27, 0, 28, 7, 12, 36, 12, 36, 27, 30, 15, 20, 19, 26, 23, 34, 29, 34, 35, 17, 38, 24, 6, 1, 11, 18, 10, 31, 10, 29, 9, 13, 8, 16, 26, 31, 17]",50,0.5,1024,5
222,32,0.0,1024,0.2818390000029467,"[5, 33, 27, 3, 0, 28, 7, 25, 36, 12, 36, 7, 8, 15, 20, 9, 37, 23, 34, 34, 34, 35, 26, 38, 24, 6, 1, 16, 9, 10, 31, 10, 29, 9, 8, 18, 35, 30, 4, 17]",50,0.5,1024,5
223,64,0.0,1024,0.2818390000029467,"[5, 33, 27, 3, 0, 28, 7, 25, 36, 12, 36, 7, 8, 15, 20, 9, 37, 23, 34, 34, 34, 35, 26, 38, 24, 6, 1, 16, 9, 10, 31, 10, 29, 9, 8, 18, 35, 30, 4, 17]",50,0.5,1024,5
224,128,0.0,1024,0.2818390000029467,"[5, 33, 27, 3, 0, 28, 7, 25, 36, 12, 36, 7, 8, 15, 20, 9, 37, 23, 34, 34, 34, 35, 26, 38, 24, 6, 1, 16, 9, 10, 31, 10, 29, 9, 8, 18, 35, 30, 4, 17]",50,0.5,1024,5
225,256,0.0,1024,0.2818390000029467,"[5, 33, 27, 3, 0, 28, 7, 25, 36, 12, 36, 7, 8, 15, 20, 9, 37, 23, 34, 34, 34, 35, 26, 38, 24, 6, 1, 16, 9, 10, 31, 10, 29, 9, 8, 18, 35, 30, 4, 17]",50,0.5,1024,5
226,512,0.0,1024,0.2818390000029467,"[5, 33, 27, 3, 0, 28, 7, 25, 36, 12, 36, 7, 8, 15, 20, 9, 37, 23, 34, 34, 34, 35, 26, 38, 24, 6, 1, 16, 9, 10, 31, 10, 29, 9, 8, 18, 35, 30, 4, 17]",50,0.5,1024,5
227,1024,0.0,1024,0.2818390000029467,"[5, 33, 27, 3, 0, 28, 7, 25, 36, 12, 36, 7, 8, 15, 20, 9, 37, 23, 34, 34, 34, 35, 26, 38, 24, 6, 1, 16, 9, 10, 31, 10, 29, 9, 8, 18, 35, 30, 4, 17]",50,0.5,1024,5
228,0,19.0,50,0.011895600007846951,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",50,0.75,1024,5
229,1,7.0,102,0.028548700036481023,"[11, 10, 23, 34, 6, 13, 28, 30, 31, 39, 21, 8, 22, 6, 29, 16, 6, 20, 36, 1, 22, 1, 21, 9, 3, 30, 9, 14, 38, 2, 37, 6, 11, 32, 38, 26, 19, 35, 26, 8]",50,0.75,1024,5
230,2,7.0,153,0.045465500035788864,"[11, 10, 23, 34, 6, 13, 28, 30, 31, 39, 21, 8, 22, 6, 29, 16, 6, 20, 36, 1, 22, 1, 21, 9, 3, 30, 9, 14, 38, 2, 37, 6, 11, 32, 38, 26, 19, 35, 26, 8]",50,0.75,1024,5
231,4,6.0,256,0.07486200000857934,"[32, 10, 2, 34, 6, 13, 37, 39, 24, 37, 5, 5, 24, 0, 29, 26, 6, 21, 2, 3, 0, 3, 21, 9, 39, 22, 9, 14, 16, 20, 11, 16, 11, 30, 22, 26, 35, 36, 27, 15]",50,0.75,1024,5
232,8,4.0,461,0.12808070000028238,"[32, 22, 4, 6, 11, 28, 5, 39, 35, 33, 10, 7, 34, 18, 27, 26, 14, 22, 37, 29, 15, 9, 30, 20, 20, 4, 17, 12, 31, 21, 2, 31, 13, 15, 23, 19, 8, 19, 8, 21]",50,0.75,1024,5
233,16,2.0,871,0.231749500031583,"[34, 22, 9, 26, 11, 38, 18, 5, 35, 33, 10, 35, 24, 18, 34, 24, 23, 22, 2, 36, 15, 0, 1, 20, 39, 4, 17, 12, 31, 25, 2, 31, 13, 28, 23, 19, 16, 11, 21, 7]",50,0.75,1024,5
234,32,0.0,1281,0.3327840000274591,"[34, 22, 9, 26, 11, 38, 5, 39, 35, 33, 10, 35, 24, 18, 34, 24, 23, 4, 20, 31, 15, 27, 1, 9, 39, 6, 17, 7, 31, 16, 2, 31, 13, 28, 22, 37, 3, 19, 8, 7]",50,0.75,1024,5
235,64,0.0,1281,0.3327840000274591,"[34, 22, 9, 26, 11, 38, 5, 39, 35, 33, 10, 35, 24, 18, 34, 24, 23, 4, 20, 31, 15, 27, 1, 9, 39, 6, 17, 7, 31, 16, 2, 31, 13, 28, 22, 37, 3, 19, 8, 7]",50,0.75,1024,5
236,128,0.0,1281,0.3327840000274591,"[34, 22, 9, 26, 11, 38, 5, 39, 35, 33, 10, 35, 24, 18, 34, 24, 23, 4, 20, 31, 15, 27, 1, 9, 39, 6, 17, 7, 31, 16, 2, 31, 13, 28, 22, 37, 3, 19, 8, 7]",50,0.75,1024,5
237,256,0.0,1281,0.3327840000274591,"[34, 22, 9, 26, 11, 38, 5, 39, 35, 33, 10, 35, 24, 18, 34, 24, 23, 4, 20, 31, 15, 27, 1, 9, 39, 6, 17, 7, 31, 16, 2, 31, 13, 28, 22, 37, 3, 19, 8, 7]",50,0.75,1024,5
238,512,0.0,1281,0.3327840000274591,"[34, 22, 9, 26, 11, 38, 5, 39, 35, 33, 10, 35, 24, 18, 34, 24, 23, 4, 20, 31, 15, 27, 1, 9, 39, 6, 17, 7, 31, 16, 2, 31, 13, 28, 22, 37, 3, 19, 8, 7]",50,0.75,1024,5
239,1024,0.0,1281,0.3327840000274591,"[34, 22, 9, 26, 11, 38, 5, 39, 35, 33, 10, 35, 24, 18, 34, 24, 23, 4, 20, 31, 15, 27, 1, 9, 39, 6, 17, 7, 31, 16, 2, 31, 13, 28, 22, 37, 3, 19, 8, 7]",50,0.75,1024,5
240,0,19.0,70,0.016120600048452616,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",70,0.05,1024,5
241,1,6.0,142,0.036758000031113625,"[32, 4, 20, 30, 11, 28, 1, 35, 33, 6, 10, 22, 7, 4, 24, 26, 14, 28, 21, 32, 18, 8, 37, 16, 25, 38, 20, 14, 37, 24, 33, 13, 17, 38, 23, 19, 39, 11, 8, 15]",70,0.05,1024,5
242,2,5.0,214,0.05755290004890412,"[35, 8, 22, 33, 7, 25, 18, 12, 36, 5, 8, 24, 11, 23, 10, 0, 19, 23, 20, 29, 25, 32, 6, 24, 14, 13, 30, 38, 27, 12, 5, 10, 29, 14, 27, 3, 16, 26, 15, 3]",70,0.05,1024,5
243,4,5.0,356,0.09423740004422143,"[35, 8, 22, 33, 7, 25, 18, 12, 36, 5, 8, 24, 11, 23, 10, 0, 19, 23, 20, 29, 25, 32, 6, 24, 14, 13, 30, 38, 27, 12, 5, 10, 29, 14, 27, 3, 16, 26, 15, 3]",70,0.05,1024,5
244,8,3.0,642,0.16447660000994802,"[22, 19, 20, 33, 1, 31, 5, 21, 17, 33, 18, 38, 34, 18, 5, 37, 23, 18, 24, 32, 15, 0, 29, 20, 14, 4, 17, 3, 9, 39, 29, 36, 30, 27, 27, 14, 32, 26, 7, 37]",70,0.05,1024,5
245,16,2.0,1211,0.30087290005758405,"[22, 19, 20, 33, 1, 31, 5, 21, 17, 33, 21, 38, 34, 18, 5, 37, 27, 23, 24, 36, 15, 0, 6, 20, 14, 13, 17, 3, 31, 39, 29, 10, 30, 27, 27, 14, 19, 26, 7, 37]",70,0.05,1024,5
246,32,0.0,1781,0.440076400001999,"[1, 8, 9, 33, 13, 31, 5, 21, 17, 29, 2, 24, 34, 18, 37, 25, 27, 18, 35, 36, 25, 16, 6, 23, 14, 38, 32, 3, 31, 39, 15, 6, 30, 38, 27, 2, 19, 26, 7, 3]",70,0.05,1024,5
247,64,0.0,1781,0.440076400001999,"[1, 8, 9, 33, 13, 31, 5, 21, 17, 29, 2, 24, 34, 18, 37, 25, 27, 18, 35, 36, 25, 16, 6, 23, 14, 38, 32, 3, 31, 39, 15, 6, 30, 38, 27, 2, 19, 26, 7, 3]",70,0.05,1024,5
248,128,0.0,1781,0.440076400001999,"[1, 8, 9, 33, 13, 31, 5, 21, 17, 29, 2, 24, 34, 18, 37, 25, 27, 18, 35, 36, 25, 16, 6, 23, 14, 38, 32, 3, 31, 39, 15, 6, 30, 38, 27, 2, 19, 26, 7, 3]",70,0.05,1024,5
249,256,0.0,1781,0.440076400001999,"[1, 8, 9, 33, 13, 31, 5, 21, 17, 29, 2, 24, 34, 18, 37, 25, 27, 18, 35, 36, 25, 16, 6, 23, 14, 38, 32, 3, 31, 39, 15, 6, 30, 38, 27, 2, 19, 26, 7, 3]",70,0.05,1024,5
250,512,0.0,1781,0.440076400001999,"[1, 8, 9, 33, 13, 31, 5, 21, 17, 29, 2, 24, 34, 18, 37, 25, 27, 18, 35, 36, 25, 16, 6, 23, 14, 38, 32, 3, 31, 39, 15, 6, 30, 38, 27, 2, 19, 26, 7, 3]",70,0.05,1024,5
251,1024,0.0,1781,0.440076400001999,"[1, 8, 9, 33, 13, 31, 5, 21, 17, 29, 2, 24, 34, 18, 37, 25, 27, 18, 35, 36, 25, 16, 6, 23, 14, 38, 32, 3, 31, 39, 15, 6, 30, 38, 27, 2, 19, 26, 7, 3]",70,0.05,1024,5
252,0,19.0,70,0.016021599993109703,"[35, 14, 38, 16, 9, 8, 36, 39, 27, 30, 16, 7, 12, 15, 39, 16, 27, 13, 11, 1, 30, 20, 22, 18, 9, 1, 18, 39, 16, 14, 5, 0, 16, 4, 36, 27, 31, 2, 4, 38]",70,0.1,1024,5
253,1,6.0,142,0.03724009997677058,"[35, 37, 20, 28, 30, 27, 37, 30, 23, 3, 25, 22, 7, 24, 24, 26, 14, 2, 21, 32, 18, 8, 37, 16, 25, 38, 7, 14, 23, 24, 33, 13, 17, 38, 12, 16, 39, 36, 31, 15]",70,0.1,1024,5
254,2,6.0,213,0.05797189997974783,"[35, 37, 20, 28, 30, 27, 37, 30, 23, 3, 25, 22, 7, 24, 24, 26, 14, 2, 21, 32, 18, 8, 37, 16, 25, 38, 7, 14, 23, 24, 33, 13, 17, 38, 12, 16, 39, 36, 31, 15]",70,0.1,1024,5
255,4,5.0,356,0.09730110003147274,"[9, 33, 0, 2, 19, 28, 8, 10, 33, 3, 5, 14, 22, 11, 27, 37, 12, 26, 34, 29, 25, 36, 23, 38, 18, 26, 35, 23, 30, 16, 32, 31, 20, 37, 0, 30, 6, 29, 33, 21]",70,0.1,1024,5
256,8,3.0,641,0.17420720000518486,"[6, 33, 9, 28, 19, 1, 29, 13, 33, 3, 11, 14, 37, 24, 34, 9, 14, 1, 24, 22, 30, 8, 23, 38, 9, 26, 17, 12, 16, 16, 32, 31, 18, 23, 0, 30, 16, 19, 2, 4]",70,0.1,1024,5
257,16,1.0,1210,0.3155108999926597,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 14, 1, 24, 22, 15, 8, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 30, 6, 19, 2, 4]",70,0.1,1024,5
258,32,0.0,1424,0.37111110001569614,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 18, 1, 11, 22, 15, 7, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 36, 6, 19, 20, 4]",70,0.1,1024,5
259,64,0.0,1424,0.37111110001569614,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 18, 1, 11, 22, 15, 7, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 36, 6, 19, 20, 4]",70,0.1,1024,5
260,128,0.0,1424,0.37111110001569614,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 18, 1, 11, 22, 15, 7, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 36, 6, 19, 20, 4]",70,0.1,1024,5
261,256,0.0,1424,0.37111110001569614,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 18, 1, 11, 22, 15, 7, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 36, 6, 19, 20, 4]",70,0.1,1024,5
262,512,0.0,1424,0.37111110001569614,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 18, 1, 11, 22, 15, 7, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 36, 6, 19, 20, 4]",70,0.1,1024,5
263,1024,0.0,1424,0.37111110001569614,"[6, 33, 9, 28, 19, 1, 5, 13, 33, 3, 5, 14, 22, 24, 34, 37, 18, 1, 11, 22, 15, 7, 23, 38, 9, 26, 17, 12, 31, 16, 32, 31, 18, 27, 0, 36, 6, 19, 20, 4]",70,0.1,1024,5
