,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed,problem_size
36,0,2.0,5,0.00012069998774677515,"[0, 0, 3, 2, 3]",5,0.5,1024,2,5
37,1,6.0,12,0.001971699995920062,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
38,2,6.0,18,0.0036677999887615442,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
39,4,6.0,30,0.005510199931450188,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
40,8,6.0,54,0.007643799996003509,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
41,16,6.0,102,0.010404399945400655,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
42,32,6.0,198,0.014461699989624321,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
43,64,6.0,390,0.022783300024457276,"[4, 4, 4, 3, 4]",5,0.5,1024,2,5
44,128,10.0,775,0.03612579999025911,"[4, 4, 4, 4, 4]",5,0.5,1024,2,5
45,256,10.0,1543,0.0634186000097543,"[4, 4, 4, 4, 4]",5,0.5,1024,2,5
46,512,10.0,1603,0.06895200000144541,"[4, 4, 4, 4, 4]",5,0.5,1024,2,5
47,1024,10.0,1603,0.06895200000144541,"[4, 4, 4, 4, 4]",5,0.5,1024,2,5
48,0,2.0,5,0.00010469998233020306,"[0, 0, 3, 2, 3]",5,0.75,1024,2,5
49,1,6.0,12,0.0021944999461993575,"[4, 4, 4, 3, 4]",5,0.75,1024,2,5
50,2,6.0,18,0.00423590000718832,"[4, 4, 4, 3, 4]",5,0.75,1024,2,5
51,4,6.0,30,0.007004000013694167,"[4, 4, 4, 3, 4]",5,0.75,1024,2,5
52,8,6.0,54,0.03672739991452545,"[4, 4, 4, 3, 4]",5,0.75,1024,2,5
53,16,6.0,102,0.04759679990820587,"[4, 4, 4, 3, 4]",5,0.75,1024,2,5
54,32,6.0,198,0.05228079995140433,"[4, 4, 4, 3, 4]",5,0.75,1024,2,5
55,64,10.0,391,0.05953520000912249,"[4, 4, 4, 4, 4]",5,0.75,1024,2,5
56,128,10.0,775,0.07370629999786615,"[4, 4, 4, 4, 4]",5,0.75,1024,2,5
57,256,10.0,1441,0.09825669997371733,"[4, 4, 4, 4, 4]",5,0.75,1024,2,5
58,512,10.0,1441,0.09825669997371733,"[4, 4, 4, 4, 4]",5,0.75,1024,2,5
59,1024,10.0,1441,0.09825669997371733,"[4, 4, 4, 4, 4]",5,0.75,1024,2,5
60,0,2.0,10,0.000166199984960258,"[0, 0, 3, 2, 3]",10,0.05,1024,2,5
61,1,6.0,22,0.0027339999796822667,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
62,2,6.0,33,0.005156200029887259,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
63,4,6.0,55,0.007826199987903237,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
64,8,6.0,99,0.011896300013177097,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
65,16,6.0,187,0.016834900015965104,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
66,32,6.0,363,0.023414699942804873,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
67,64,6.0,715,0.03639749996364117,"[4, 4, 4, 3, 4]",10,0.05,1024,2,5
68,128,10.0,1420,0.06156489998102188,"[4, 4, 4, 4, 4]",10,0.05,1024,2,5
69,256,10.0,2828,0.10719310003332794,"[4, 4, 4, 4, 4]",10,0.05,1024,2,5
70,512,10.0,3125,0.12343000003602356,"[4, 4, 4, 4, 4]",10,0.05,1024,2,5
71,1024,10.0,3125,0.12343000003602356,"[4, 4, 4, 4, 4]",10,0.05,1024,2,5
72,0,2.0,10,0.00019449996761977673,"[0, 0, 3, 2, 3]",10,0.1,1024,2,5
73,1,6.0,22,0.0032272000098600984,"[4, 4, 4, 3, 4]",10,0.1,1024,2,5
74,2,6.0,33,0.006119400030001998,"[4, 4, 4, 3, 4]",10,0.1,1024,2,5
75,4,6.0,55,0.00928390002809465,"[4, 4, 4, 3, 4]",10,0.1,1024,2,5
76,8,10.0,100,0.012895800056867301,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
77,16,10.0,188,0.019655499956570566,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
78,32,10.0,364,0.027204400044865906,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
79,64,10.0,716,0.040943200001493096,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
80,128,10.0,1420,0.07677619997411966,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
81,256,10.0,2278,0.12037460005376488,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
82,512,10.0,2278,0.12037460005376488,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
83,1024,10.0,2278,0.12037460005376488,"[4, 4, 4, 4, 4]",10,0.1,1024,2,5
84,0,2.0,10,0.00017760007176548243,"[0, 0, 3, 2, 3]",10,0.2,1024,2,5
85,1,6.0,22,0.0040290000615641475,"[4, 4, 4, 3, 4]",10,0.2,1024,2,5
86,2,6.0,33,0.007752800011076033,"[4, 4, 4, 3, 4]",10,0.2,1024,2,5
87,4,6.0,55,0.012059500091709197,"[4, 4, 4, 3, 4]",10,0.2,1024,2,5
88,8,6.0,99,0.017524100025184453,"[4, 4, 4, 3, 4]",10,0.2,1024,2,5
89,16,6.0,187,0.023024599999189377,"[4, 4, 4, 3, 4]",10,0.2,1024,2,5
90,32,6.0,363,0.03283560008276254,"[4, 4, 4, 3, 4]",10,0.2,1024,2,5
91,64,10.0,716,0.04732060001697391,"[4, 4, 4, 4, 4]",10,0.2,1024,2,5
92,128,10.0,1420,0.07075100007932633,"[4, 4, 4, 4, 4]",10,0.2,1024,2,5
93,256,10.0,2663,0.11248200002592057,"[4, 4, 4, 4, 4]",10,0.2,1024,2,5
94,512,10.0,2663,0.11248200002592057,"[4, 4, 4, 4, 4]",10,0.2,1024,2,5
95,1024,10.0,2663,0.11248200002592057,"[4, 4, 4, 4, 4]",10,0.2,1024,2,5
96,0,2.0,10,0.00015950005035847425,"[0, 0, 3, 2, 3]",10,0.5,1024,2,5
97,1,6.0,22,0.003461300046183169,"[4, 4, 4, 3, 4]",10,0.5,1024,2,5
98,2,6.0,33,0.0066356000024825335,"[4, 4, 4, 3, 4]",10,0.5,1024,2,5
99,4,6.0,55,0.01084850006736815,"[4, 4, 4, 3, 4]",10,0.5,1024,2,5
100,8,6.0,99,0.015137100010178983,"[4, 4, 4, 3, 4]",10,0.5,1024,2,5
101,16,6.0,187,0.020559599972330034,"[4, 4, 4, 3, 4]",10,0.5,1024,2,5
102,32,10.0,364,0.029548200080171227,"[4, 4, 4, 4, 4]",10,0.5,1024,2,5
103,64,10.0,716,0.04655770002864301,"[4, 4, 4, 4, 4]",10,0.5,1024,2,5
104,128,10.0,1420,0.07621670002117753,"[4, 4, 4, 4, 4]",10,0.5,1024,2,5
105,256,10.0,2520,0.1166028999723494,"[4, 4, 4, 4, 4]",10,0.5,1024,2,5
106,512,10.0,2520,0.1166028999723494,"[4, 4, 4, 4, 4]",10,0.5,1024,2,5
107,1024,10.0,2520,0.1166028999723494,"[4, 4, 4, 4, 4]",10,0.5,1024,2,5
108,0,2.0,10,0.00016199995297938585,"[0, 0, 3, 2, 3]",10,0.75,1024,2,5
109,1,6.0,22,0.003779300022870302,"[4, 4, 4, 3, 4]",10,0.75,1024,2,5
110,2,6.0,33,0.007678000023588538,"[4, 4, 4, 3, 4]",10,0.75,1024,2,5
111,4,10.0,56,0.011386299971491098,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
112,8,10.0,100,0.015704300021752715,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
113,16,10.0,188,0.02116749994456768,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
114,32,10.0,364,0.030814599944278598,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
115,64,10.0,716,0.044354100013151765,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
116,128,10.0,1420,0.07044569996651262,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
117,256,10.0,2245,0.10119419998954982,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
118,512,10.0,2245,0.10119419998954982,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
119,1024,10.0,2245,0.10119419998954982,"[4, 4, 4, 4, 4]",10,0.75,1024,2,5
120,0,2.0,30,0.00036800000816583633,"[0, 0, 3, 2, 3]",30,0.05,1024,2,5
121,1,6.0,62,0.012323500006459653,"[4, 4, 4, 3, 4]",30,0.05,1024,2,5
122,2,10.0,94,0.01997370005119592,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
123,4,10.0,156,0.026998499990440905,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
124,8,10.0,280,0.03770850005093962,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
125,16,10.0,528,0.04895920003764331,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
126,32,10.0,1024,0.06894969998393208,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
127,64,10.0,2016,0.10007539996877313,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
128,128,10.0,4000,0.15781590004917234,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
129,256,10.0,6294,0.24139640002977103,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
130,512,10.0,6294,0.24139640002977103,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
131,1024,10.0,6294,0.24139640002977103,"[1, 1, 1, 1, 1]",30,0.05,1024,2,5
132,0,2.0,30,0.000368500011973083,"[0, 0, 3, 2, 3]",30,0.1,1024,2,5
133,1,6.0,62,0.00485390005633235,"[4, 4, 4, 3, 4]",30,0.1,1024,2,5
134,2,6.0,93,0.009837400051765144,"[4, 4, 4, 3, 4]",30,0.1,1024,2,5
135,4,6.0,155,0.016629300080239773,"[4, 4, 4, 3, 4]",30,0.1,1024,2,5
136,8,6.0,279,0.024928400060161948,"[4, 4, 4, 3, 4]",30,0.1,1024,2,5
137,16,10.0,528,0.03514789999462664,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
138,32,10.0,1024,0.051440700073726475,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
139,64,10.0,2016,0.08193019998725504,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
140,128,10.0,4000,0.1611164000350982,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
141,256,10.0,6697,0.25099510001018643,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
142,512,10.0,6697,0.25099510001018643,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
143,1024,10.0,6697,0.25099510001018643,"[4, 4, 4, 4, 4]",30,0.1,1024,2,5
144,0,2.0,30,0.00036689999978989363,"[0, 0, 3, 2, 3]",30,0.2,1024,2,5
145,1,6.0,62,0.005596600007265806,"[4, 4, 4, 3, 4]",30,0.2,1024,2,5
146,2,6.0,93,0.011417999980039895,"[4, 4, 4, 3, 4]",30,0.2,1024,2,5
147,4,6.0,155,0.017658900003880262,"[4, 4, 4, 3, 4]",30,0.2,1024,2,5
148,8,10.0,280,0.0254924000473693,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
149,16,10.0,528,0.03661309997551143,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
150,32,10.0,1024,0.05470199999399483,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
151,64,10.0,2016,0.09091839997563511,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
152,128,10.0,4000,0.15024109999649227,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
153,256,10.0,6449,0.26315939996857196,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
154,512,10.0,6449,0.26315939996857196,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
155,1024,10.0,6449,0.26315939996857196,"[1, 1, 1, 1, 1]",30,0.2,1024,2,5
156,0,2.0,30,0.0003997000167146325,"[0, 0, 3, 2, 3]",30,0.5,1024,2,5
157,1,6.0,62,0.006696500000543892,"[4, 4, 4, 3, 4]",30,0.5,1024,2,5
158,2,6.0,93,0.01367649994790554,"[4, 4, 4, 3, 4]",30,0.5,1024,2,5
159,4,6.0,155,0.02443320001475513,"[4, 4, 4, 3, 4]",30,0.5,1024,2,5
160,8,10.0,280,0.03573230002075434,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
161,16,10.0,528,0.04698460001964122,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
162,32,10.0,1024,0.06506030005402863,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
163,64,10.0,2016,0.09880150004755706,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
164,128,10.0,4000,0.17202920001000166,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
165,256,10.0,6387,0.2474303999915719,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
166,512,10.0,6387,0.2474303999915719,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
167,1024,10.0,6387,0.2474303999915719,"[1, 1, 1, 1, 1]",30,0.5,1024,2,5
168,0,2.0,30,0.0004091999726369977,"[0, 0, 3, 2, 3]",30,0.75,1024,2,5
169,1,6.0,62,0.006124299950897694,"[4, 4, 4, 3, 4]",30,0.75,1024,2,5
170,2,6.0,93,0.011889099958352745,"[4, 4, 4, 3, 4]",30,0.75,1024,2,5
171,4,10.0,156,0.018221699981950223,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
172,8,10.0,280,0.026135900057852268,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
173,16,10.0,528,0.03827420005109161,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
174,32,10.0,1024,0.058494500000961125,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
175,64,10.0,2016,0.11332230002153665,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
176,128,10.0,4000,0.1798988999798894,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
177,256,10.0,6325,0.2766525000333786,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
178,512,10.0,6325,0.2766525000333786,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
179,1024,10.0,6325,0.2766525000333786,"[1, 1, 1, 1, 1]",30,0.75,1024,2,5
180,0,2.0,50,0.0005874000489711761,"[0, 0, 3, 2, 3]",50,0.05,1024,2,5
181,1,6.0,102,0.008083999971859157,"[1, 1, 1, 1, 0]",50,0.05,1024,2,5
182,2,10.0,154,0.014790700050070882,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
183,4,10.0,256,0.02482150006107986,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
184,8,10.0,460,0.0380774000659585,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
185,16,10.0,868,0.056607200065627694,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
186,32,10.0,1684,0.09161710005719215,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
187,64,10.0,3316,0.13873760006390512,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
188,128,10.0,6580,0.2375455000437796,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
189,256,10.0,10354,0.3785221000434831,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
190,512,10.0,10354,0.3785221000434831,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
191,1024,10.0,10354,0.3785221000434831,"[1, 1, 1, 1, 1]",50,0.05,1024,2,5
192,0,2.0,50,0.0006355999503284693,"[0, 0, 3, 2, 3]",50,0.1,1024,2,5
193,1,6.0,102,0.007444599992595613,"[1, 1, 1, 1, 0]",50,0.1,1024,2,5
194,2,6.0,153,0.015743099967949092,"[1, 1, 1, 1, 0]",50,0.1,1024,2,5
195,4,10.0,256,0.02384639997035265,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
196,8,10.0,460,0.035434799967333674,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
197,16,10.0,868,0.053461499977856874,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
198,32,10.0,1684,0.0835244000190869,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
199,64,10.0,3316,0.14299590000882745,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
200,128,10.0,6580,0.2425546000013128,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
201,256,10.0,10405,0.3911474000196904,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
202,512,10.0,10405,0.3911474000196904,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
203,1024,10.0,10405,0.3911474000196904,"[3, 3, 3, 3, 3]",50,0.1,1024,2,5
204,0,2.0,50,0.0006406999891623855,"[0, 0, 3, 2, 3]",50,0.2,1024,2,5
205,1,6.0,102,0.013755600084550679,"[1, 1, 1, 1, 0]",50,0.2,1024,2,5
206,2,10.0,154,0.02608530002180487,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
207,4,10.0,256,0.037770100054331124,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
208,8,10.0,460,0.05673810001462698,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
209,16,10.0,868,0.07658530003391206,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
210,32,10.0,1684,0.10745490004774183,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
211,64,10.0,3316,0.15625680005177855,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
212,128,10.0,6580,0.2696138999890536,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
213,256,10.0,10354,0.3879659000085667,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
214,512,10.0,10354,0.3879659000085667,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
215,1024,10.0,10354,0.3879659000085667,"[1, 1, 1, 1, 1]",50,0.2,1024,2,5
216,0,2.0,50,0.0014712000265717506,"[0, 0, 3, 2, 3]",50,0.5,1024,2,5
217,1,6.0,102,0.015028099995106459,"[4, 4, 4, 3, 4]",50,0.5,1024,2,5
218,2,10.0,154,0.02675650001037866,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
219,4,10.0,256,0.03499660000670701,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
220,8,10.0,460,0.04678910004440695,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
221,16,10.0,868,0.06387119996361434,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
222,32,10.0,1684,0.09581830003298819,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
223,64,10.0,3316,0.15622779994737357,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
224,128,10.0,6580,0.2603129999479279,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
225,256,10.0,10354,0.40159280004445463,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
226,512,10.0,10354,0.40159280004445463,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
227,1024,10.0,10354,0.40159280004445463,"[1, 1, 1, 1, 1]",50,0.5,1024,2,5
228,0,2.0,50,0.0006041000597178936,"[0, 0, 3, 2, 3]",50,0.75,1024,2,5
229,1,6.0,102,0.0076497000409290195,"[4, 4, 4, 3, 4]",50,0.75,1024,2,5
230,2,6.0,153,0.015255799982696772,"[4, 4, 4, 3, 4]",50,0.75,1024,2,5
231,4,6.0,255,0.024092100095003843,"[4, 4, 4, 3, 4]",50,0.75,1024,2,5
232,8,10.0,460,0.0366443000966683,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
233,16,10.0,868,0.05513700004667044,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
234,32,10.0,1684,0.09010400006081909,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
235,64,10.0,3316,0.15549530007410794,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
236,128,10.0,6580,0.2697936000768095,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
237,256,10.0,10609,0.4102354000788182,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
238,512,10.0,10609,0.4102354000788182,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
239,1024,10.0,10609,0.4102354000788182,"[1, 1, 1, 1, 1]",50,0.75,1024,2,5
0,0,1.0,5,0.00020110001787543297,"[2, 0, 1, 3, 0]",5,0.05,1024,3,5
1,1,4.0,12,0.002028699964284897,"[0, 0, 3, 0, 3]",5,0.05,1024,3,5
2,2,4.0,18,0.003990900004282594,"[0, 0, 3, 0, 3]",5,0.05,1024,3,5
3,4,4.0,30,0.006050299969501793,"[0, 0, 3, 0, 3]",5,0.05,1024,3,5
4,8,4.0,54,0.009811399970203638,"[0, 0, 3, 0, 3]",5,0.05,1024,3,5
5,16,4.0,102,0.013898400007747114,"[0, 0, 3, 0, 3]",5,0.05,1024,3,5
6,32,6.0,199,0.019053200026974082,"[0, 0, 0, 0, 3]",5,0.05,1024,3,5
7,64,6.0,391,0.026660899980925024,"[0, 0, 0, 0, 3]",5,0.05,1024,3,5
8,128,10.0,776,0.038621700019575655,"[0, 0, 0, 0, 0]",5,0.05,1024,3,5
9,256,10.0,1544,0.07041139993816614,"[0, 0, 0, 0, 0]",5,0.05,1024,3,5
10,512,10.0,1760,0.0797638000221923,"[0, 0, 0, 0, 0]",5,0.05,1024,3,5
11,1024,10.0,1760,0.0797638000221923,"[0, 0, 0, 0, 0]",5,0.05,1024,3,5
12,0,1.0,5,0.00013529998250305653,"[2, 0, 1, 3, 0]",5,0.1,1024,3,5
13,1,4.0,12,0.0017634000396355987,"[0, 0, 3, 0, 3]",5,0.1,1024,3,5
14,2,4.0,18,0.0032552999909967184,"[0, 0, 3, 0, 3]",5,0.1,1024,3,5
15,4,4.0,30,0.004966699983924627,"[0, 0, 3, 0, 3]",5,0.1,1024,3,5
16,8,4.0,54,0.006849800003692508,"[0, 0, 3, 0, 3]",5,0.1,1024,3,5
17,16,6.0,103,0.009021900012157857,"[0, 0, 3, 0, 0]",5,0.1,1024,3,5
18,32,6.0,199,0.013458200031891465,"[0, 0, 3, 0, 0]",5,0.1,1024,3,5
19,64,10.0,392,0.022426399984396994,"[0, 0, 0, 0, 0]",5,0.1,1024,3,5
20,128,10.0,776,0.0381516000488773,"[0, 0, 0, 0, 0]",5,0.1,1024,3,5
21,256,10.0,1466,0.06638219999149442,"[0, 0, 0, 0, 0]",5,0.1,1024,3,5
22,512,10.0,1466,0.06638219999149442,"[0, 0, 0, 0, 0]",5,0.1,1024,3,5
23,1024,10.0,1466,0.06638219999149442,"[0, 0, 0, 0, 0]",5,0.1,1024,3,5
24,0,1.0,5,0.00010609999299049377,"[2, 0, 1, 3, 0]",5,0.2,1024,3,5
25,1,4.0,12,0.001558799995109439,"[0, 0, 3, 0, 3]",5,0.2,1024,3,5
26,2,4.0,18,0.0031627999851480126,"[0, 0, 3, 0, 3]",5,0.2,1024,3,5
27,4,4.0,30,0.004695900017395616,"[0, 0, 3, 0, 3]",5,0.2,1024,3,5
28,8,4.0,54,0.0065354000544175506,"[0, 0, 3, 0, 3]",5,0.2,1024,3,5
29,16,6.0,103,0.009941400028765202,"[0, 0, 3, 0, 0]",5,0.2,1024,3,5
30,32,6.0,199,0.014557400019839406,"[0, 0, 3, 0, 0]",5,0.2,1024,3,5
31,64,10.0,392,0.02079760003834963,"[0, 0, 0, 0, 0]",5,0.2,1024,3,5
32,128,10.0,776,0.03332709998358041,"[0, 0, 0, 0, 0]",5,0.2,1024,3,5
33,256,10.0,1466,0.057086999993771315,"[0, 0, 0, 0, 0]",5,0.2,1024,3,5
34,512,10.0,1466,0.057086999993771315,"[0, 0, 0, 0, 0]",5,0.2,1024,3,5
35,1024,10.0,1466,0.057086999993771315,"[0, 0, 0, 0, 0]",5,0.2,1024,3,5
36,0,1.0,5,0.0002082000719383359,"[2, 0, 1, 3, 0]",5,0.5,1024,3,5
37,1,2.0,12,0.002336100093089044,"[1, 2, 1, 2, 3]",5,0.5,1024,3,5
38,2,2.0,18,0.004370400100015104,"[1, 2, 1, 2, 3]",5,0.5,1024,3,5
39,4,4.0,31,0.006304900045506656,"[2, 0, 2, 2, 0]",5,0.5,1024,3,5
40,8,6.0,56,0.00855800008866936,"[2, 0, 2, 2, 2]",5,0.5,1024,3,5
41,16,6.0,104,0.011763900052756071,"[2, 0, 2, 2, 2]",5,0.5,1024,3,5
42,32,10.0,201,0.016808000043965876,"[2, 2, 2, 2, 2]",5,0.5,1024,3,5
43,64,10.0,393,0.023749500047415495,"[2, 2, 2, 2, 2]",5,0.5,1024,3,5
44,128,10.0,777,0.04283900000154972,"[2, 2, 2, 2, 2]",5,0.5,1024,3,5
45,256,10.0,1359,0.06379970000125468,"[2, 2, 2, 2, 2]",5,0.5,1024,3,5
46,512,10.0,1359,0.06379970000125468,"[2, 2, 2, 2, 2]",5,0.5,1024,3,5
47,1024,10.0,1359,0.06379970000125468,"[2, 2, 2, 2, 2]",5,0.5,1024,3,5
48,0,1.0,5,0.0001273000380024314,"[2, 0, 1, 3, 0]",5,0.75,1024,3,5
49,1,2.0,12,0.0024190000258386135,"[1, 2, 1, 2, 3]",5,0.75,1024,3,5
50,2,2.0,18,0.0044655000092461705,"[1, 2, 1, 2, 3]",5,0.75,1024,3,5
51,4,4.0,31,0.006592900026589632,"[2, 0, 0, 2, 0]",5,0.75,1024,3,5
52,8,4.0,55,0.00970739999320358,"[2, 0, 0, 2, 0]",5,0.75,1024,3,5
53,16,6.0,104,0.013416900066658854,"[2, 0, 0, 0, 0]",5,0.75,1024,3,5
54,32,6.0,200,0.0204168000491336,"[2, 0, 0, 0, 0]",5,0.75,1024,3,5
55,64,10.0,393,0.03043700009584427,"[0, 0, 0, 0, 0]",5,0.75,1024,3,5
56,128,10.0,777,0.04511200007982552,"[0, 0, 0, 0, 0]",5,0.75,1024,3,5
57,256,10.0,1419,0.08721800008788705,"[0, 0, 0, 0, 0]",5,0.75,1024,3,5
58,512,10.0,1419,0.08721800008788705,"[0, 0, 0, 0, 0]",5,0.75,1024,3,5
59,1024,10.0,1419,0.08721800008788705,"[0, 0, 0, 0, 0]",5,0.75,1024,3,5
60,0,1.0,10,0.00016930000856518745,"[2, 0, 1, 3, 0]",10,0.05,1024,3,5
61,1,6.0,22,0.002905600005760789,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
62,2,6.0,33,0.005239099962636828,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
63,4,6.0,55,0.007777899969369173,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
64,8,6.0,99,0.011445099953562021,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
65,16,6.0,187,0.01583659998141229,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
66,32,6.0,363,0.022238399949856102,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
67,64,6.0,715,0.03454069991130382,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
68,128,6.0,1419,0.05637170001864433,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
69,256,6.0,2222,0.08294290001504123,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
70,512,6.0,2222,0.08294290001504123,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
71,1024,6.0,2222,0.08294290001504123,"[2, 0, 2, 2, 2]",10,0.05,1024,3,5
72,0,1.0,10,0.00017689995002001524,"[2, 0, 1, 3, 0]",10,0.1,1024,3,5
73,1,6.0,22,0.0029215000104159117,"[2, 0, 2, 2, 2]",10,0.1,1024,3,5
74,2,6.0,33,0.006128899985924363,"[2, 0, 2, 2, 2]",10,0.1,1024,3,5
75,4,6.0,55,0.00944519997574389,"[2, 0, 2, 2, 2]",10,0.1,1024,3,5
76,8,6.0,99,0.013228300027549267,"[2, 0, 2, 2, 2]",10,0.1,1024,3,5
